ID	PSSM-Id	CD_short_name	CD_description	COG_IdentityPercent	COG.Evalue	COG.Bitscore	COG	COG_category	COG_category_u	COG_color	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_330934420	223419	SecD	Preprotein_translocase_subunit_SecD_[Intracellular_trafficking,_secretion,_and_vesicular_transport].	48.624	0	569	COG0342	U	U	ACFCAC	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	4	0	3	0	6	0	DEG10610264	30.851	2.81e-41	159	Essential	66845.98	7.5085	0.221	< 8	50-100 kDa	VFG031317(gb|WP_012392418)	26.144	3.41e-06	50.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	protein_translocase_subunit_SecD_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.516189	Non-Adhesin	ANTIGEN
WP_330934421	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19408.27	5.2383	0.763	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hemerythrin_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.358059	Non-Adhesin	NON-ANTIGEN
WP_330934422	223879	QueA	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase_(queuine_synthetase)_[Translation,_ribosomal_structure_and_biogenesis].	58.287	0	583	COG0809	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390060	36.885	1.6e-78	244	Essential	40561.4	6.2899	0.534	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_preQ1(34)_S-adenosylmethionine_ribosyltransferase-isomerase_QueA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.401547	Non-Adhesin	NON-ANTIGEN
WP_330934423	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	31408.76	4.7839	0.69	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SDR_family_oxidoreductase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.309107	Non-Adhesin	NON-ANTIGEN
WP_330934424	226911	CorB	Mg2+_and_Co2+_transporter_CorB,_contains_DUF21,_CBS_pair,_and_CorC-HlyC_domains_[Inorganic_ion_transport_and_metabolism].	56.968	0	566	COG4536	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	TM	2	0	2	0	3	0	DEG10110045	28.571	1.29e-24	102	Essential	47709.52	4.9677	0.636	< 8	< 50 kDa	VFG040671(gb|WP_014364181)	27.66	1.84e-17	82.4	Probable Virulence Factor	XP_003643479.4	25.507	3.18e-13	73.6	Gallus gallus	Host Homologue	HlyC/CorC_family_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.395847	Non-Adhesin	NON-ANTIGEN
WP_330934425	223356	GmhA	Phosphoheptose_isomerase_[Carbohydrate_transport_and_metabolism].	58.659	2.06E-104	294	COG0279	G	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10520443	41.975	1.05e-36	125	Essential	21431.55	5.9339	0.52	< 8	< 50 kDa	VFG001952(gb|YP_002344807)	43.548	3.78e-44	145	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	D-sedoheptulose_7-phosphate_isomerase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.436338	Non-Adhesin	ANTIGEN
WP_330934426	-	-	-	-	-	-	-	-	-	-	-	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	10540.74	9.3197	0.326	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.370812	Non-Adhesin	NON-ANTIGEN
WP_330934427	223706	Fdx	Ferredoxin_[Energy_production_and_conversion].	38.571	1.67E-13	57.5	COG0633	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10560598	43.902	1.7e-19	74.3	Essential	9541.23	7.0381	0.446	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	class_I_ribonucleotide_reductase_maintenance_protein_YfaE_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.431039	Non-Adhesin	ANTIGEN
WP_330934428	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7176.55	11.0082	0.662	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.464101	Non-Adhesin	NON-ANTIGEN
WP_330934429	224199	RhtB	Threonine/homoserine/homoserine_lactone_efflux_protein_[Amino_acid_transport_and_metabolism].	25.728	3.94E-30	107	COG1280	E	E	DCFCFC	Amino_acid_transport_and_metabolism	TM	3	0	4	0	6	0	DEG10050466	46.89	7.2e-61	188	Essential	23529.71	9.2938	0.142	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysE_family_transporter_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.609144	Non-Adhesin	NON-ANTIGEN
WP_330934430	224186	PgpA	Phosphatidylglycerophosphatase_A_[Lipid_transport_and_metabolism].	43.226	3.18E-45	143	COG1267	I	I	DCCCFC	Lipid_transport_and_metabolism	TM	3	0	3	0	5	0	DEG10550554	41.935	4.84e-29	104	Essential	18729.3	6.1979	0.5	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphatidylglycerophosphatase_A_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.367071	Non-Adhesin	ANTIGEN
WP_330934431	226674	YdfG	NADP-dependent_3-hydroxy_acid_dehydrogenase_YdfG_[Energy_production_and_conversion].	56.485	9.01E-127	356	COG4221	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10030391	33.333	1.7e-25	100	Essential	27327.51	5.7431	0.332	< 8	< 50 kDa	VFG049997(gb|WP_003185961)	25.306	5.25e-09	55.1	Probable Virulence Factor	NP_989838.1	34.959	1.15e-39	139	Gallus gallus	Host Homologue	SDR_family_oxidoreductase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.406409	Non-Adhesin	NON-ANTIGEN
WP_330934432	223420	Tgt	Queuine/archaeosine_tRNA-ribosyltransferase_[Translation,_ribosomal_structure_and_biogenesis].	61.497	0	634	COG0343	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10220300	48.611	2.52e-115	340	Essential	45529.89	6.8191	0.361	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001025952.2	25.85	3.19e-22	99.4	Gallus gallus	Host Homologue	tRNA_guanosine(34)_transglycosylase_Tgt_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.29458	Non-Adhesin	NON-ANTIGEN
WP_330934433	224118	Mfd	Transcription-repair_coupling_factor_(superfamily_II_helicase)_[Replication,_recombination_and_repair,_Transcription].	54.529	0	1670	COG1197	LK	L	FCDCDC	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550257	47.701	0	1042	Essential	129894.23	6.1311	0.601	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcription-repair_coupling_factor_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.262547	Non-Adhesin	NON-ANTIGEN
WP_330934435	225106	PepD2	Di-_or_tripeptidase_[Amino_acid_transport_and_metabolism].	33.75	1.27E-129	379	COG2195	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10390014	40.825	7.13e-138	405	Essential	53290.81	4.9377	0.597	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	aminoacyl-histidine_dipeptidase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.415609	Non-Adhesin	NON-ANTIGEN
WP_330934436	225256	Fes	Enterochelin_esterase_or_related_enzyme_[Inorganic_ion_transport_and_metabolism].	28.824	2.87E-18	79.7	COG2382	P	P	CCCCFC	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32128.31	6.9311	0.485	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase-fold_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.391079	Non-Adhesin	NON-ANTIGEN
WP_330934437	223519	ProS	Prolyl-tRNA_synthetase_[Translation,_ribosomal_structure_and_biogenesis].	48.161	0	681	COG0442	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050246	84.534	0	1016	Essential	63968.91	4.846	0.601	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_046800468.1	44.813	3.73e-67	226	Gallus gallus	Host Homologue	proline--tRNA_ligase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.257518	Non-Adhesin	NON-ANTIGEN
WP_330934438	223656	LysR	DNA-binding_transcriptional_regulator,_LysR_family_[Transcription].	25.26	2.95E-41	142	COG0583	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10600282	32.27	2.67e-36	131	Essential	33829.05	7.4378	0.297	< 8	< 50 kDa	VFG049114(gb|WP_012737527)	32.414	4.43e-59	191	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_substrate-binding_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.463518	Non-Adhesin	NON-ANTIGEN
WP_330934439	223152	SucD	Succinyl-CoA_synthetase,_alpha_subunit_[Energy_production_and_conversion].	25.725	4.15E-48	165	COG0074	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10560321	37.232	1.61e-96	302	Essential	55945.24	5.3425	0.423	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acyl-CoA_synthetase_FdrA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.321784	Non-Adhesin	NON-ANTIGEN
WP_330934440	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	51246.93	5.9986	0.32	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1116_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.595944	Non-Adhesin	NON-ANTIGEN
WP_330934441	-	-	-	-	-	-	-	-	-	-	-	TM	8	0	7	0	14	0	-	-	-	-	Non Essential	54246.54	8.5679	0.175	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	xanthine_permease_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.372205	Non-Adhesin	NON-ANTIGEN
WP_330934442	223656	LysR	DNA-binding_transcriptional_regulator,_LysR_family_[Transcription].	31.081	4.09E-28	102	COG0583	K	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10300103	36.62	3.62e-09	53.5	Essential	17969.83	7.0495	0.516	< 8	< 50 kDa	VFG049114(gb|WP_012737527)	40.252	2.78e-32	116	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.412273	Non-Adhesin	NON-ANTIGEN
WP_330934443	224374	CodB	Purine-cytosine_permease_or_related_protein_[Nucleotide_transport_and_metabolism].	25.217	1.64E-18	80.4	COG1457	F	F	DCECFC	Nucleotide_transport_and_metabolism	TM	4	0	4	0	7	0	DEG10360019	25.676	1.88e-13	67.8	Essential	24332.28	9.5111	0.16	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	cytosine_permease_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.546129	Non-Adhesin	ANTIGEN
WP_330934444	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10560092	27.907	1.02e-07	50.8	Essential	26788.95	6.9346	0.303	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2877_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.29798	Non-Adhesin	NON-ANTIGEN
WP_330934445	223349	BolA	Stress-induced_morphogen_(activity_unknown)_[Signal_transduction_mechanisms].	48.837	8.38E-35	112	COG0271	KT	K	FCDCEC	Transcription	GLOB	1	0	0	0	0	0	DEG10050076	57.303	6.53e-34	112	Essential	11814.56	8.098	0.303	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015128796.2	28.571	3.65e-15	67.4	Gallus gallus	Host Homologue	BolA/IbaG_family_iron-sulfur_metabolism_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.406509	Non-Adhesin	ANTIGEN
WP_330934446	224640	NqrA	Na+-transporting_NADH:ubiquinone_oxidoreductase,_subunit_NqrA__[Energy_production_and_conversion].	73.826	0	813	COG1726	C	C	BCFCFC	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	48383.4	6.6373	0.309	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Na(+)-translocating_NADH-quinone_reductase_subunit_A_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.285425	Non-Adhesin	NON-ANTIGEN
WP_330934447	225426	NqrF	Na+-transporting_NADH:ubiquinone_oxidoreductase,_subunit_NqrF__[Energy_production_and_conversion].	87.961	0	773	COG2871	C	C	BCFCFC	Energy_production_and_conversion	TM	1	0	1	0	1	0	DEG10400251	26.027	1.94e-11	64.7	Essential	45463.09	4.8701	0.516	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001258911.2	25.758	9.52e-08	55.1	Gallus gallus	Host Homologue	NADH:ubiquinone_reductase_(Na(+)-transporting)_subunit_F_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.455958	Non-Adhesin	NON-ANTIGEN
WP_330934448	224394	ApbE	Thiamine_biosynthesis_lipoprotein_ApbE_[Coenzyme_transport_and_metabolism].	45.401	1.2E-136	389	COG1477	HO	H	DCDCFC	Coenzyme_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10350126	25.74	4.39e-25	103	Essential	38159.46	5.6882	0.422	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	FAD:protein_FMN_transferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	LIPO	0.475922	Non-Adhesin	ANTIGEN
WP_330934449	224436	KdtA	3-deoxy-D-manno-octulosonic-acid_transferase_[Cell_wall/membrane/envelope_biogenesis].	49.881	0	546	COG1519	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10230161	28	1.3e-31	124	Essential	48385.58	9.9835	0.217	> 8	< 50 kDa	VFG036782(gb|WP_010360974)	36.066	1.41e-68	223	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.401511	Non-Adhesin	NON-ANTIGEN
WP_330934450	223741	CoaD	Phosphopantetheine_adenylyltransferase_[Coenzyme_transport_and_metabolism].	52.532	3.24E-83	239	COG0669	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10070106	32.704	6.61e-29	103	Essential	18052.74	6.6453	0.414	< 8	< 50 kDa	VFG000320(gb|WP_001169234)	43.871	6.73e-39	129	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	pantetheine-phosphate_adenylyltransferase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.660051	Non-Adhesin	NON-ANTIGEN
WP_330934451	224851	NagC	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain__[Transcription,_Carbohydrate_transport_and_metabolism].	35.312	6.08E-81	245	COG1940	GK	G	CCFCFC	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050084	28.228	2.6e-33	124	Essential	34171.33	6.579	0.304	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046761339.1	28.221	2.4e-20	93.2	Gallus gallus	Host Homologue	ROK_family_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.571295	Non-Adhesin	ANTIGEN
WP_330934452	223841	MurF	UDP-N-acetylmuramyl_pentapeptide_synthase_[Cell_wall/membrane/envelope_biogenesis].	32.316	3.61E-94	304	COG0770	M	M	ECFCAC	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10400459	28.045	2.83e-23	103	Essential	118486.55	8.521	0.342	> 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.292495	Non-Adhesin	NON-ANTIGEN
WP_330934453	-	-	-	-	-	-	-	-	-	-	-	TM	3	0	4	0	6	0	-	-	-	-	Non Essential	402199.88	3.4723	0.905	< 8	> 100 kDa	VFG037636(gb|WP_001187640)	26.443	7.92e-06	52.4	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Ig-like_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Extracellular	Exposed	OTHER	0.87523	Adhesin	ANTIGEN
WP_330934454	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6955.78	4.5843	0.941	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.559693	Non-Adhesin	ANTIGEN
WP_330934455	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6896.83	4.6283	0.89	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.469833	Non-Adhesin	NON-ANTIGEN
WP_330934456	-	-	-	-	-	-	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	5806.67	4.4261	0.792	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Unknown	Unknown	OTHER	0.47923	Non-Adhesin	NON-ANTIGEN
WP_330934457	225174	TrmA	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family_[Translation,_ribosomal_structure_and_biogenesis].	33.643	6.86E-150	430	COG2265	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020215	28.667	1.23e-53	184	Essential	50029.65	8.7961	0.356	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_415080.3	26.596	1.8e-21	98.6	Gallus gallus	Host Homologue	23S_rRNA_(uracil(1939)-C(5))-methyltransferase_RlmD_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.46624	Non-Adhesin	NON-ANTIGEN
WP_330934458	223394	SpoT	(p)ppGpp_synthase/hydrolase,_HD_superfamily_[Signal_transduction_mechanisms,_Transcription].	53.596	0	987	COG0317	TK	T	FCFCAC	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10060231	29.129	6.7e-36	144	Essential	84332.71	6.7835	0.497	< 8	50-100 kDa	VFG009933(gb|WP_085975473)	37.048	3.86e-157	474	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GTP_diphosphokinase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.301986	Non-Adhesin	NON-ANTIGEN
WP_330934459	223888	DgkA	Diacylglycerol_kinase_[Lipid_transport_and_metabolism].	56.522	1.71E-43	135	COG0818	I	I	DCCCFC	Lipid_transport_and_metabolism	TM	2	0	2	0	3	0	DEG10560182	51.754	2.21e-39	127	Essential	12803.26	8.0584	0.403	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	diacylglycerol_kinase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.436341	Non-Adhesin	NON-ANTIGEN
WP_330934460	225611	DcuC	C4-dicarboxylate_transporter_[Energy_production_and_conversion].	29.12	2.8E-116	344	COG3069	C	C	BCFCFC	Energy_production_and_conversion	TM	3	0	4	0	6	0	-	-	-	-	Non Essential	44743.38	8.741	0.246	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	C4-dicarboxylate_transporter_DcuC_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	CytoplasmicMembrane	Inside the cell	OTHER	0.45679	Non-Adhesin	NON-ANTIGEN
WP_330934461	225877	PepE	Peptidase_E_[Amino_acid_transport_and_metabolism].	43.981	1.15E-86	253	COG3340	E	E	DCFCFC	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	26607.28	6.7638	0.289	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_421963.2	39.815	9.39e-46	154	Gallus gallus	Host Homologue	dipeptidase_PepE_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.640293	Non-Adhesin	NON-ANTIGEN
WP_330934462	223998	CoaA	Panthothenate_kinase_[Coenzyme_transport_and_metabolism].	59.649	1.92E-147	413	COG1072	H	H	DCDCFC	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10540010	42.02	3.12e-76	235	Essential	36424.65	8.897	0.29	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_I_pantothenate_kinase_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.262406	Non-Adhesin	NON-ANTIGEN
WP_330934463	225048	RecX	SOS_response_regulatory_protein_OraA/RecX,_interacts_with_RecA_[Posttranslational_modification,_protein_turnover,_chaperones].	42.105	5.98E-42	134	COG2137	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10050192	68.212	2.88e-76	223	Essential	18243.67	5.1053	0.756	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_regulator_RecX_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.424905	Non-Adhesin	NON-ANTIGEN
WP_330934464	225048	RecX	SOS_response_regulatory_protein_OraA/RecX,_interacts_with_RecA_[Posttranslational_modification,_protein_turnover,_chaperones].	42.105	9.4E-43	137	COG2137	O	O	9CFCAC	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10050192	66.887	2.33e-74	218	Essential	18210.51	5.0909	0.773	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_regulator_RecX_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.420761	Non-Adhesin	NON-ANTIGEN
WP_330934465	223558	MnmA	tRNA_U34_2-thiouridine_synthase_MnmA/TrmU,_contains_the_PP-loop_ATPase_domain_[Translation,_ribosomal_structure_and_biogenesis].	62.637	0	559	COG0482	J	J	FCCCFC	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10430288	82.759	1.68e-26	100	Essential	42646.39	5.7092	0.483	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026522.1	40.816	2.1e-98	300	Gallus gallus	Host Homologue	tRNA_2-thiouridine(34)_synthase_MnmA_[Avibacterium_paragallinarum]	GCF_036400155.1	Avibacterium	Negative	Cytoplasmic	Inside the cell	OTHER	0.468005	Non-Adhesin	ANTIGEN
