ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_194743043	COG0130	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10340009	33.913	1.95e-34	124	Essential	34131.19	7.1065	0.485	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_421776.1	36.321	6.66e-35	129	Gallus gallus	Host Homologue	tRNA_pseudouridine(55)_synthase_TruB_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.454558	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_194743045	COG1367	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10709.26	9.184	0.433	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.426088	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743046	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7871.6	4.1209	0.95	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.483544	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743047	COG0270	LJ	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	29251.74	9.879	0.229	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_methyltransferase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.441298	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743048	COG0338	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32130.73	7.9788	0.302	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.515062	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743049	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7118.23	8.4733	0.41	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.416889	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743051	COG3172	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10580266	28.056	1.12e-33	128	Essential	49563.85	8.5066	0.397	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	multifunctional_transcriptional_regulator/nicotinamide-nucleotide_adenylyltransferase/ribosylnicotinamide_kinase_NadR_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.336577	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743052	COG5373	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	5879.43	11.6501	0.045	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.559667	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743054	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10550355	26.115	6.47e-10	53.9	Essential	17176.52	8.6686	0.139	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_STY4534_family_ICE_replication_protein_[Pasteurellaceae]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.693527	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743055	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	11850.49	10.5073	0.432	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	MULTISPECIES:_RAQPRD_family_integrative_conjugative_element_protein_[Pasteurellaceae]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.516485	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743056	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	33758.28	10.0584	0.223	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	TIGR03749_family_integrating_conjugative_element_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	SP	0.301023	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743057	COG2213	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	6	0	5	0	10	0	DEG10020243	37.143	3.83e-26	103	Essential	65888.02	6.0182	0.369	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	PTS_mannitol_transporter_subunit_IICBA_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.497579	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_194743058	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	35.345	6.1e-13	64.3	Essential	25170.17	8.9847	0.389	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.302159	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743059	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7635.83	4.5835	0.955	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.345446	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743060	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	36600.49	8.2952	0.535	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332095	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743061	COG5566	KX	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16150.8	7.2652	0.474	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Mor_transcription_activator_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.508885	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743062	cl46750	-	-	-	-	GLOB	0	0	1	0	0	0	DEG10050547	71.429	1.98e-49	154	Essential	20614.38	7.5101	0.326	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	N-acetylmuramoyl-L-alanine_amidase_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.340212	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743063	-	-	-	-	-	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	9750.18	8.4729	0.643	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2681_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.485393	Non-Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_194743064	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18901.71	7.3175	0.592	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1804_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.480553	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743065	COG5410	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	62508.99	6.509	0.549	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_terminase_large_subunit_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.277587	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743066	COG4383	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	62672.4	5.0865	0.657	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF935_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.272756	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743067	COG2369	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	49230.02	9.7035	0.261	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_minor_head_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.509797	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743068	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	20029.83	6.4786	0.624	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.422298	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743069	COG5005	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	DEG10050565	54.658	2.93e-53	164	Essential	17782.35	10.18	0.072	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_virion_morphogenesis_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.362824	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743070	COG4388	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	37676.36	4.535	0.7	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_protease_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.721024	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743071	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15451.92	4.235	0.964	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.50728	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743072	COG5003	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	23637.58	4.9281	0.419	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1834_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.426045	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743073	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7086.89	4.7023	0.616	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2635_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.277405	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743074	COG4386	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	DEG10050549	31.828	5.33e-66	219	Essential	50335.32	6.5051	0.293	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_sheath_subtilisin-like_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.481462	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743075	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13740.8	4.3479	0.955	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.438999	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743077	COG4228	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	49797.26	7.2469	0.455	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_circularization_N-terminal_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.559473	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743078	COG4379	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	42325.95	6.8763	0.371	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.638623	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743079	COG4384	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22746.16	6.4773	0.136	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_baseplate_assembly_protein_V_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.780119	Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743080	COG4381	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	13086.87	6.6436	0.542	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_GP46_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.360911	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743081	COG0582	LX	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	43880.32	10.1564	0.389	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	site-specific_integrase,_partial_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.261493	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743084	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9799.5	4.7513	0.629	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.294625	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743085	COG3728	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19388.99	6.7041	0.383	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	terminase_small_subunit_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.465676	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743086	COG1783	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050510	68.312	0	537	Essential	51377.49	6.0475	0.426	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	PBSX_family_phage_terminase_large_subunit_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.251638	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743087	cl21602	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050509	28.219	5.25e-31	122	Essential	48703.44	4.9194	0.595	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1073_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.298884	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743088	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8782.73	4.2924	0.953	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.56281	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743089	COG0317	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10230272	29.861	3.14e-08	50.4	Essential	16038.27	6.4907	0.737	< 8	< 50 kDa	VFG022971(gb|WP_041319925)	29.688	2.34e-09	54.3	Probable Virulence Factor	VFG022971	VFC0301	Regulation	-	-	-	-	Gallus gallus	Non Host Homologue	HD_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.264201	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743090	COG3566	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	38729.41	5.5091	0.68	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2213_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.396785	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743091	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	14402.31	7.1312	0.231	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.763462	Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743092	COG4834	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34852.62	5.2433	0.554	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2184_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.459908	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743093	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	13197.71	4.364	0.768	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4054_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.584295	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743094	COG3523	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13681.57	9.5896	0.158	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.340842	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743095	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	19439.93	5.2704	0.726	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.564044	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743096	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	38599.95	5.4816	0.371	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF3383_family_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.497049	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_194743097	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	14789.64	4.3406	0.59	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.684072	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_194743098	COG5101	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18051.86	4.6981	0.656	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_036400955.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464803	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
