ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_021723678	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6525.5	10.6627	0.598	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.346132	Non-Adhesin	NON-ANTIGEN
WP_021723706	COG2050	Q	Q	METABOLISM	Secondary_metabolites_biosynthesis,_transport_and_catabolism	GLOB	1	0	0	0	0	0	DEG10150202	47.101	8.51e-40	130	Essential	15306.62	6.8353	0.533	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hotdog_fold_thioesterase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.493913	Non-Adhesin	NON-ANTIGEN
WP_021723755	COG0596	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	16945.27	10.5986	0.224	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.607443	Non-Adhesin	ANTIGEN
WP_021723786	COG3036	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10550262	63.158	5.29e-11	53.1	Essential	12120.32	10.8573	0.944	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alternative_ribosome-rescue_factor_A_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.354463	Non-Adhesin	NON-ANTIGEN
WP_021723796	COG0451	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10250302	47.95	3.31e-105	310	Essential	36381.65	6.9499	0.304	< 8	< 50 kDa	VFG000322(gb|NP_206846)	37.54	1.02e-68	214	Probable Virulence Factor	XP_015138658.2	34.956	5.92e-37	135	Gallus gallus	Host Homologue	GDP-L-fucose_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.385582	Non-Adhesin	NON-ANTIGEN
WP_021723824	COG0758	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10320221	38.298	2.39e-37	136	Essential	40301.04	4.8599	0.426	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-processing_protein_DprA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.325662	Non-Adhesin	NON-ANTIGEN
WP_021723837	COG0252	JE	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10180443	32.997	6.96e-38	137	Essential	35422.03	6.7003	0.307	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015143336.1	25.203	1.05e-13	72.8	Gallus gallus	Host Homologue	asparaginase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.482573	Non-Adhesin	NON-ANTIGEN
WP_021723850	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	42501.19	6.0032	0.439	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.366623	Non-Adhesin	NON-ANTIGEN
WP_021723862	COG3822	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	21297.31	6.334	0.576	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	D-lyxose/D-mannose_family_sugar_isomerase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.375982	Non-Adhesin	NON-ANTIGEN
WP_021723865	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16759.2	4.694	0.876	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nucleotidyltransferase_substrate_binding_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.379291	Non-Adhesin	NON-ANTIGEN
WP_021723898	COG0125	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10450165	37.209	9.23e-30	108	Essential	23294.56	4.7428	0.731	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001265279.1	27.638	5.58e-09	55.1	Gallus gallus	Host Homologue	dTMP_kinase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.318452	Non-Adhesin	NON-ANTIGEN
WP_021723899	COG0470	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10130274	27.576	1.29e-26	107	Essential	38474.04	5.8352	0.681	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DNA_polymerase_III_subunit_delta'_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.477756	Non-Adhesin	NON-ANTIGEN
WP_021723928	COG0571	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10270525	39.56	4.65e-30	111	Essential	25763.53	8.7732	0.301	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001035555.1	25.67	3.09e-12	66.6	Gallus gallus	Host Homologue	ribonuclease_III_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.281867	Non-Adhesin	NON-ANTIGEN
WP_021723933	COG1566	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	TM	1	0	1	0	1	0	DEG10280058	34.921	3.97e-38	140	Essential	43550.06	8.251	0.43	> 8	< 50 kDa	VFG036938(gb|NP_273367)	50.321	1.86e-95	288	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	EmrA/EmrK_family_multidrug_efflux_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.342235	Non-Adhesin	NON-ANTIGEN
WP_021723939	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	123320.05	6.8231	0.307	< 8	> 100 kDa	VFG000001(gb|NP_880571)	26.923	1.15e-10	63.2	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hemagglutinin_repeat-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.475778	Non-Adhesin	NON-ANTIGEN
WP_021723940	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	42188.33	6.6446	0.189	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hemagglutinin_repeat-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.816637	Adhesin	ANTIGEN
WP_021724036	COG3303	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	DEG10050389	67.594	0	708	Essential	54117.46	6.8745	0.504	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ammonia-forming_nitrite_reductase_cytochrome_c552_subunit_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.432104	Non-Adhesin	NON-ANTIGEN
WP_021724054	COG0814	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	5	0	4	0	8	0	-	-	-	-	Non Essential	36638.71	8.3671	0.307	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	amino_acid_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.471635	Non-Adhesin	NON-ANTIGEN
WP_021724151	COG2926	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13708.69	9.8247	0.491	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF496_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.326093	Non-Adhesin	NON-ANTIGEN
WP_021724169	COG0275	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10590139	38.739	1.32e-48	166	Essential	35821.12	8.142	0.362	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025006410.1	39.901	1.25e-32	125	Gallus gallus	Host Homologue	16S_rRNA_(cytosine(1402)-N(4))-methyltransferase_RsmH_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.331046	Non-Adhesin	NON-ANTIGEN
WP_021724172	COG1702	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10430373	55.589	3.7e-122	355	Essential	42389.63	6.7066	0.539	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PhoH_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.294254	Non-Adhesin	NON-ANTIGEN
WP_021724174	COG2132	DPM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	SP	0	0	1	0	0	1	DEG10600117	39.498	5.66e-116	348	Essential	52885.47	9.2409	0.142	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	multicopper_oxidase_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	TAT	0.379017	Non-Adhesin	ANTIGEN
WP_021724212	-	-	-	-	-	TM	5	0	5	0	9	0	DEG10050587	66.383	2.73e-112	321	Essential	27096.05	9.935	0.482	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YwiC-like_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.421982	Non-Adhesin	NON-ANTIGEN
WP_021724224	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10440089	35.95	4.08e-57	184	Essential	34805.31	5.928	0.627	< 8	< 50 kDa	VFG049114(gb|YP_002918199.1)	33.333	3.43e-11	60.1	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LysR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.293449	Non-Adhesin	NON-ANTIGEN
WP_021724225	COG0471	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	17522.18	6.7123	0.3	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_004937584.1	28.671	7.62e-08	52	Gallus gallus	Host Homologue	anion_permease_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.589445	Non-Adhesin	NON-ANTIGEN
WP_021724264	COG1734	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8753.11	8.5198	0.763	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TraR/DksA_C4-type_zinc_finger_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.229724	Non-Adhesin	NON-ANTIGEN
WP_021724314	COG0142	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10460288	33.61	2.19e-25	102	Essential	32256.89	5.3146	0.785	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025002946.1	31.492	9.03e-12	65.1	Gallus gallus	Host Homologue	(2E,6E)-farnesyl_diphosphate_synthase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.457406	Non-Adhesin	NON-ANTIGEN
WP_021724337	COG0795	MN	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	4	0	3	0	6	0	DEG10550458	29.971	8.88e-32	122	Essential	40039.26	9.7894	0.199	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_export_ABC_transporter_permease_LptF_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.496412	Non-Adhesin	NON-ANTIGEN
WP_021724346	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	35312.22	4.614	0.656	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	RsiV_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.753388	Adhesin	NON-ANTIGEN
WP_021724373	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6427.43	9.6612	0.15	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.454487	Non-Adhesin	ANTIGEN
WP_021724390	COG2195	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050484	37.013	1.1e-57	190	Essential	34552.16	4.63	0.538	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	peptidase_T_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.593694	Non-Adhesin	NON-ANTIGEN
WP_021724407	COG3842	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410457	28.685	3.98e-23	100	Essential	42021.2	4.8939	0.661	< 8	< 50 kDa	VFG001269(gb|NP_879579)	33.493	6.91e-24	100	Probable Virulence Factor	NP_001129440.1	31.14	1.64e-22	100	Gallus gallus	Host Homologue	spermidine/putrescine_ABC_transporter_ATP-binding_protein_PotA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.302459	Non-Adhesin	NON-ANTIGEN
WP_021724462	COG0652	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10430247	61.667	3.02e-48	151	Essential	18770.23	6.0985	0.33	< 8	< 50 kDa	VFG041304(gb|YP_095978)	33.149	1.91e-20	80.9	Probable Virulence Factor	XP_426283.3	31.21	2.02e-07	50.4	Gallus gallus	Host Homologue	peptidylprolyl_isomerase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.564017	Non-Adhesin	NON-ANTIGEN
WP_021724495	COG0792	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14018.87	6.4543	0.476	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YraN_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.401063	Non-Adhesin	ANTIGEN
WP_021724507	COG3108	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10290195	41.975	5.43e-38	128	Essential	21023.37	11.0783	0.423	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YcbK_family_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	TAT	0.494807	Non-Adhesin	NON-ANTIGEN
WP_021724514	COG5527	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	31756.5	9.9757	0.429	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	replication_initiation_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.367469	Non-Adhesin	NON-ANTIGEN
WP_021724519	COG0847	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10150110	60.101	5.29e-90	263	Essential	24029.52	6.7607	0.466	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_T_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.649023	Non-Adhesin	NON-ANTIGEN
WP_021724524	COG0809	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390060	36.339	1.29e-77	241	Essential	40578.27	6.2305	0.596	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tRNA_preQ1(34)_S-adenosylmethionine_ribosyltransferase-isomerase_QueA_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.417269	Non-Adhesin	NON-ANTIGEN
WP_021724564	COG0617	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10500170	38.14	1.33e-26	109	Essential	48624.2	8.6309	0.31	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015148693.1	29.048	8.78e-10	61.6	Gallus gallus	Host Homologue	multifunctional_CCA_addition/repair_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.39006	Non-Adhesin	NON-ANTIGEN
WP_021724571	COG0624	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	35910.06	4.9927	0.594	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	M20/M25/M40_family_metallo-hydrolase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.333044	Non-Adhesin	NON-ANTIGEN
WP_021724575	COG1121	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050557	32.547	1.28e-25	100	Essential	29606.42	8.4148	0.214	> 8	< 50 kDa	VFG012509(gb|NP_753167)	25.532	9.4e-08	50.1	Probable Virulence Factor	XP_004942163.1	27.044	5.43e-07	51.6	Gallus gallus	Host Homologue	zinc_ABC_transporter_ATP-binding_protein_ZnuC_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.383815	Non-Adhesin	NON-ANTIGEN
WP_021724602	COG4771	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	BETA	0	12	11	22	0	1	-	-	-	-	Non Essential	92755.93	8.6696	0.169	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-dependent_receptor_plug_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.415267	Non-Adhesin	ANTIGEN
WP_021724624	COG2980	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10480069	36.709	4.3e-31	110	Essential	18747.71	10.0708	0.351	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_assembly_lipoprotein_LptE_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.508935	Non-Adhesin	NON-ANTIGEN
WP_021724632	COG3524	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	2	0	1	0	2	0	DEG10310191	25.07	6.93e-31	120	Essential	43181.3	6.5107	0.462	< 8	< 50 kDa	VFG001973(gb|NP_282586)	25.07	1.18e-31	120	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GexC_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.483681	Non-Adhesin	NON-ANTIGEN
WP_021724662	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9152.46	4.5822	0.793	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.68114	Non-Adhesin	NON-ANTIGEN
WP_021724664	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	23718.2	9.5626	0.036	> 8	< 50 kDa	VFG001934(gb|NP_281292)	38.411	1.47e-31	113	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Putative_Cytolethal_distending_toxin_type_IV_subunit_A_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	SP	0.660591	Non-Adhesin	ANTIGEN
WP_021724673	COG1530	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10050141	87.015	0	1041	Essential	106303.37	7.7773	0.315	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ribonuclease_E_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.34763	Non-Adhesin	NON-ANTIGEN
WP_021724752	COG2026	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6815.24	10.2871	0.547	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.555391	Non-Adhesin	NON-ANTIGEN
WP_021724759	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	48937.5	7.276	0.341	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Putative_Alpha-2,3/2,6-sialyltransferase/sialidase_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	LIPO	0.358475	Non-Adhesin	NON-ANTIGEN
WP_021724782	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050514	59.783	8.13e-30	110	Essential	32746.56	7.9343	0.485	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	KilA-N_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.461437	Non-Adhesin	NON-ANTIGEN
WP_021724815	COG3415	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	34218.54	9.9558	0.311	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_000348525.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.376276	Non-Adhesin	NON-ANTIGEN
