ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
HBL79_RS09685	COG3726	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	25447.44	10.6645	0.375	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09685_YtjB_family_periplasmic_protein_145153:145824_forward_MW:25447	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.784387	Adhesin	NON-ANTIGEN
HBL79_RS09690	COG0560	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10410249	41.148	5.97e-40	141	Essential	35785.95	5.1744	0.607	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046758315.1	28.986	6.43e-20	88.2	Gallus gallus	Host Homologue	serB_phosphoserine_phosphatase_144082:145041_reverse_MW:35786	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.657287	Non-Adhesin	NON-ANTIGEN
HBL79_RS09695	COG1666	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500054	40	9.93e-33	113	Essential	18592.94	5.3798	0.46	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09695_YajQ_family_cyclic_di-GMP-binding_protein_143588:144079_reverse_MW:18593	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.437529	Non-Adhesin	NON-ANTIGEN
HBL79_RS09700	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050307	73.725	8.05e-134	377	Essential	28455.07	8.2773	0.498	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09700_class_I_SAM-dependent_methyltransferase_142564:143334_forward_MW:28455	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.461763	Non-Adhesin	NON-ANTIGEN
HBL79_RS09705	COG2265	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020215	28.415	4.18e-15	75.5	Essential	42213.11	7.189	0.428	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046796924.1	26.733	1.53e-08	57.8	Gallus gallus	Host Homologue	trmA_tRNA_(uridine(54)-C5)-methyltransferase_TrmA_141491:142582_forward_MW:42213	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.410998	Non-Adhesin	NON-ANTIGEN
HBL79_RS09710	COG3085	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	1	0	0	0	0	0	DEG10030769	39.394	6.1e-21	80.1	Essential	12486.76	4.9663	0.64	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09710_DUF413_domain-containing_protein_141057:141386_forward_MW:12486	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.593483	Non-Adhesin	NON-ANTIGEN
HBL79_RS09715	COG1651	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10560222	46.698	1.94e-63	195	Essential	23674.79	6.0019	0.533	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09715_DsbA_family_protein_140351:140983_forward_MW:23674	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.529092	Non-Adhesin	NON-ANTIGEN
HBL79_RS09720	COG3084	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10177.81	5.7104	0.762	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09720_YihD_family_protein_140073:140339_forward_MW:10177	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.480591	Non-Adhesin	NON-ANTIGEN
HBL79_RS09725	COG0746	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22265.55	6.847	0.406	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	mobA_molybdenum_cofactor_guanylyltransferase_MobA_139290:139883_reverse_MW:22265	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.617871	Non-Adhesin	NON-ANTIGEN
HBL79_RS09730	COG0354	JO	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10150242	30.921	8.89e-32	119	Essential	31684.19	4.824	0.525	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026129.2	29.365	8.17e-08	54.3	Gallus gallus	Host Homologue	HBL79_RS09730_folate-binding_protein_YgfZ_138281:139135_forward_MW:31684	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.667931	Non-Adhesin	NON-ANTIGEN
HBL79_RS09735	COG1561	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10390173	27.551	2.5e-25	101	Essential	33431.14	5.0743	0.742	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09735_YicC_family_protein_137415:138278_forward_MW:33431	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.353444	Non-Adhesin	NON-ANTIGEN
HBL79_RS09740	COG0689	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10280083	61.277	6.86e-94	274	Essential	26021.64	4.7186	0.633	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rph_ribonuclease_PH_136581:137300_reverse_MW:26022	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.487613	Non-Adhesin	NON-ANTIGEN
HBL79_RS09745	COG0461	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10570455	48.131	2.38e-65	201	Essential	23697.06	5.0569	0.426	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	NP_001026431.2	27.922	1.17e-12	67.8	Gallus gallus	Host Homologue	pyrE_orotate_phosphoribosyltransferase_135924:136568_reverse_MW:23697	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.470942	Non-Adhesin	NON-ANTIGEN
HBL79_RS09750	COG1076	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	2	0	1	0	2	0	-	-	-	-	Non Essential	32414.77	8.5864	0.28	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	djlA_co-chaperone_DjlA_135015:135875_reverse_MW:32415	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.427913	Non-Adhesin	NON-ANTIGEN
HBL79_RS09755	COG0042	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10020009	27.66	3.11e-15	74.3	Essential	35253.39	8.173	0.354	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_414079.7	25.751	1.76e-09	60.1	Gallus gallus	Host Homologue	dusC_tRNA_dihydrouridine(16)_synthase_DusC_133974:134912_reverse_MW:35253	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.511879	Non-Adhesin	NON-ANTIGEN
HBL79_RS09760	COG0402	FR	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050306	94.096	0	545	Essential	37411.09	5.7551	0.722	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09760_amidohydrolase_family_protein_132878:133867_forward_MW:37411	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.296093	Non-Adhesin	NON-ANTIGEN
HBL79_RS09765	COG3083	MT	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	3	0	5	0	DEG10560818	42.078	5.12e-160	469	Essential	68200.13	9.7735	0.177	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09765_DUF3413_domain-containing_protein_130832:132607_forward_MW:68200	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.436335	Non-Adhesin	NON-ANTIGEN
HBL79_RS09770	COG3082	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10030398	40	7e-15	62	Essential	8201.57	9.9554	0.278	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09770_YejL_family_protein_130606:130827_forward_MW:8201	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.42122	Non-Adhesin	NON-ANTIGEN
HBL79_RS09775	COG3081	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	38519.67	4.6896	0.753	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	yejK_nucleoid-associated_protein_YejK_129473:130489_reverse_MW:38520	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.46178	Non-Adhesin	NON-ANTIGEN
HBL79_RS09780	COG2913	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	SP	0	0	1	0	0	1	DEG10150291	32.099	8.07e-12	58.9	Essential	15592.88	6.2143	0.546	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	bamE_outer_membrane_protein_assembly_factor_BamE_128999:129409_reverse_MW:15593	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	LIPO	0.528641	Non-Adhesin	NON-ANTIGEN
HBL79_RS09785	COG0745	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	DEG10500139	32.751	3.95e-26	100	Essential	26301.19	8.0114	0.373	> 8	< 50 kDa	VFG031754(gb|WP_015302569)	28.821	8.74e-26	100	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09785_winged_helix-turn-helix_domain-containing_protein_128272:128955_reverse_MW:26301	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.306268	Non-Adhesin	NON-ANTIGEN
HBL79_RS09790	COG1584	C	C	METABOLISM	Energy_production_and_conversion	TM	4	0	3	0	6	0	-	-	-	-	Non Essential	20041.7	5.7451	0.399	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09790_GPR1/FUN34/YaaH_family_transporter_127681:128238_forward_MW:20041	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.534735	Non-Adhesin	NON-ANTIGEN
HBL79_RS09795	COG0086	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10070226	51.248	0	1045	Essential	157642.1	6.0937	0.479	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	XP_040558334.1	26.531	6.71e-29	128	Gallus gallus	Host Homologue	rpoC_DNA-directed_RNA_polymerase_subunit_beta'_121647:125909_forward_MW:157644	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.311297	Non-Adhesin	NON-ANTIGEN
HBL79_RS09800	COG0085	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10230156	44.363	0	1090	Essential	149647.19	4.9491	0.52	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	NP_001006448.2	32.258	4.26e-24	112	Gallus gallus	Host Homologue	rpoB_DNA-directed_RNA_polymerase_subunit_beta_117518:121546_forward_MW:149649	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.436741	Non-Adhesin	NON-ANTIGEN
HBL79_RS09805	COG0222	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10450224	60.833	9.21e-29	100	Essential	12390.22	4.2985	0.929	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rplL_50S_ribosomal_protein_L7/L12_116042:116413_forward_MW:12390	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.502856	Non-Adhesin	ANTIGEN
HBL79_RS09810	COG0244	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10580125	40.876	1.58e-27	100	Essential	17573.31	7.9964	0.627	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rplJ_50S_ribosomal_protein_L10_115499:115990_forward_MW:17573	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.34531	Non-Adhesin	NON-ANTIGEN
HBL79_RS09815	COG0081	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680120	44.444	1.6e-58	184	Essential	24124.82	10.4279	0.178	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046797055.1	25.854	1.88e-11	63.9	Gallus gallus	Host Homologue	rplA_50S_ribosomal_protein_L1_114441:115130_forward_MW:24125	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.574514	Non-Adhesin	ANTIGEN
HBL79_RS09820	COG0080	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10060063	41.958	5.09e-28	100	Essential	14906.48	10.4108	0.272	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	rplK_50S_ribosomal_protein_L11_114009:114437_forward_MW:14906	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.457505	Non-Adhesin	NON-ANTIGEN
HBL79_RS09830	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9753.57	11.7141	0.707	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09830_helix-turn-helix_domain-containing_protein_112335:112577_reverse_MW:9753	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.270583	Non-Adhesin	NON-ANTIGEN
HBL79_RS09835	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	14491.44	5.9137	0.288	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09835_hypothetical_protein_112167:112553_forward_MW:14491	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.550242	Non-Adhesin	NON-ANTIGEN
HBL79_RS09840	COG0250	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10420296	36.782	5.25e-28	102	Essential	20963.85	6.0404	0.333	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nusG_transcription_termination/antitermination_protein_NusG_111558:112109_forward_MW:20964	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.53652	Non-Adhesin	NON-ANTIGEN
HBL79_RS09845	COG0690	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	2	0	2	0	3	0	DEG10561023	39.837	3.14e-28	100	Essential	15341.39	10.6217	0.385	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	secE_preprotein_translocase_subunit_SecE_111143:111556_forward_MW:15341	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.284117	Non-Adhesin	NON-ANTIGEN
HBL79_RS09855	COG0480	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10130146	71.429	0	1005	Essential	77114.62	4.8418	0.626	< 8	50-100 kDa	VFG016494(gb|WP_004024476)	30.435	1.77e-07	53.9	Probable Virulence Factor	NP_990699.2	28.032	1.69e-25	114	Gallus gallus	Host Homologue	fusA_elongation_factor_G_107506:109608_forward_MW:77115	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.414392	Non-Adhesin	NON-ANTIGEN
HBL79_RS09860	COG0049	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10340484	52.866	1.03e-53	166	Essential	17686.49	10.9761	0.502	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_046758009.1	33.974	8.05e-27	102	Gallus gallus	Host Homologue	rpsG_30S_ribosomal_protein_S7_106921:107391_forward_MW:17686	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.265807	Non-Adhesin	NON-ANTIGEN
HBL79_RS09865	COG0048	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10680124	66.423	9.56e-50	154	Essential	13765.16	11.2804	0.913	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_001233807.3	52.252	7.2e-30	105	Gallus gallus	Host Homologue	rpsL_30S_ribosomal_protein_S12_106418:106792_forward_MW:13765	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.298441	Non-Adhesin	ANTIGEN
HBL79_RS09875	COG2168	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12405.15	6.3194	0.728	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09875_DsrH/TusB_family_sulfur_relay_protein_102763:103089_forward_MW:12405	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.487952	Non-Adhesin	NON-ANTIGEN
HBL79_RS09880	COG2923	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670049	43.333	1.04e-32	110	Essential	13635.62	4.1473	0.957	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tusC_sulfurtransferase_complex_subunit_TusC_102367:102729_forward_MW:13635	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.416018	Non-Adhesin	NON-ANTIGEN
HBL79_RS09885	COG1553	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10670048	50.794	9.26e-38	124	Essential	13875.7	7.2742000000000004	0.304	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	tusD_sulfurtransferase_complex_subunit_TusD_101990:102370_forward_MW:13875	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464917	Non-Adhesin	NON-ANTIGEN
HBL79_RS09890	COG2964	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050185	78.44	6.1e-127	357	Essential	24814.39	6.6933	0.505	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09890_transcriptional_regulator_101325:101990_forward_MW:24814	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.284382	Non-Adhesin	NON-ANTIGEN
HBL79_RS09895	COG0545	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10030719	54.545	2.62e-40	135	Essential	25631.31	8.1917	0.395	> 8	< 50 kDa	VFG001864(gb|WP_011213317)	34.31	4.84e-36	127	Probable Virulence Factor	NP_990178.3	35.227	2.11e-07	52.8	Gallus gallus	Host Homologue	HBL79_RS09895_FKBP-type_peptidyl-prolyl_cis-trans_isomerase_100546:101250_forward_MW:25631	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.59612	Non-Adhesin	NON-ANTIGEN
HBL79_RS09900	COG2900	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	DEG10050184	64.384	5.79e-26	89.7	Essential	8163.31	4.726	0.966	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09900_SlyX_family_protein_100244:100459_reverse_MW:8163	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.646298	Non-Adhesin	ANTIGEN
HBL79_RS09905	COG0678	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10520198	55.294	1.19e-62	193	Essential	26897.71	4.6687	0.497	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09905_glutathione_peroxidase_99437:100168_forward_MW:26897	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.464144	Non-Adhesin	ANTIGEN
HBL79_RS09910	COG0583	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10400496	28.169	2.05e-26	105	Essential	33648.29	6.4954	0.51	< 8	< 50 kDa	VFG037474(gb|WP_001105562)	27.397	2.33e-07	51.2	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	oxyR_DNA-binding_transcriptional_regulator_OxyR_98403:99305_reverse_MW:33648	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.262308	Non-Adhesin	NON-ANTIGEN
HBL79_RS09915	COG1309	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050183	79.803	1.24e-116	329	Essential	23413.78	7.4196	0.521	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	fabR_HTH-type_transcriptional_repressor_FabR_97772:98386_reverse_MW:23414	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.274501	Non-Adhesin	NON-ANTIGEN
HBL79_RS09920	COG2267	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10050205	63.226	2.53e-152	429	Essential	38174.33	9.1807	0.279	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09920_alpha/beta_hydrolase_96750:97733_reverse_MW:38174	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.305624	Non-Adhesin	NON-ANTIGEN
HBL79_RS09925	COG0239	DP	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	TM	3	0	2	0	4	0	DEG10290215	38.793	1.69e-14	64.3	Essential	13810.28	6.9715	0.237	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	crcB_fluoride_efflux_transporter_CrcB_96407:96790_forward_MW:13810	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.417313	Non-Adhesin	NON-ANTIGEN
HBL79_RS09930	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	25.087	1.29e-09	57	Essential	30177.36	5.7635	0.583	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HBL79_RS09930_Cof-type_HAD-IIB_family_hydrolase_95578:96396_forward_MW:30177	GCA_020892835.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.397364	Non-Adhesin	NON-ANTIGEN
