ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_207219239	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	24641.59	4.4405	0.81	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4376_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.588148	Non-Adhesin	NON-ANTIGEN
WP_207219240	COG1321	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33116.07	9.3448	0.08	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.620478	Non-Adhesin	ANTIGEN
WP_207219241	COG0795	MN	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	4	0	3	0	6	0	DEG10550458	29.683	2.21e-31	121	Essential	40039.26	9.7894	0.199	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LPS_export_ABC_transporter_permease_LptF_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.495902	Non-Adhesin	NON-ANTIGEN
WP_207219242	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	17415.79	7.3569	0.51	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	KilA-N_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.450903	Non-Adhesin	NON-ANTIGEN
WP_207219246	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11062.88	10.6207	0.979	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	recombination_protein_NinG,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.318193	Non-Adhesin	NON-ANTIGEN
WP_207219247	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	76	1.68e-56	172	Essential	11908.52	8.0051	0.384	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.362743	Non-Adhesin	NON-ANTIGEN
WP_207219248	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	7060.49	12.2962	0.903	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.494532	Non-Adhesin	NON-ANTIGEN
WP_207219249	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	80.18	7.59e-64	191	Essential	14559.64	7.7384	0.396	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.387737	Non-Adhesin	NON-ANTIGEN
WP_207219250	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	70.787	1.15e-46	146	Essential	10348.61	5.6713	0.498	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.441576	Non-Adhesin	NON-ANTIGEN
WP_207219251	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	70.408	7.32e-53	162	Essential	11594.23	9.4829	0.194	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.355977	Non-Adhesin	NON-ANTIGEN
WP_223810352	COG3550	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	23984.63	6.8776	0.423	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HipA_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.4905	Non-Adhesin	NON-ANTIGEN
WP_223810357	COG0729	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	9	8	16	0	1	DEG10130282	34.286	1.77e-52	192	Essential	64869.5	9.3297	0.194	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	autotransporter_assembly_complex_protein_TamA_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.403985	Non-Adhesin	ANTIGEN
WP_223810359	COG2132	DPM	D	CELLULAR_PROCESSES_AND_SIGNALING	Cell_cycle_control,_cell_division,_chromosome_partitioning	GLOB	0	0	1	0	0	0	DEG10350479	52.597	1.74e-112	335	Essential	36222.19	6.4285	0.267	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	copper-containing_nitrite_reductase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.521242	Non-Adhesin	NON-ANTIGEN
WP_223810361	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	8973.29	9.2252	0.277	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	helix-turn-helix_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.392728	Non-Adhesin	NON-ANTIGEN
WP_223810364	COG2197	TK	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13491.13	10.7503	0.778	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	LuxR_C-terminal-related_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.443279	Non-Adhesin	NON-ANTIGEN
WP_223810368	cl11456	-	-	-	-	SP	0	0	1	0	0	1	DEG10050209	67.188	3.35e-27	92.8	Essential	7166.48	4.6354	0.548	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YceK/YidQ_family_lipoprotein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.760809	Adhesin	ANTIGEN
WP_223810373	COG0790	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	14382.37	7.7646	0.395	< 8	< 50 kDa	VFG010515(gb|YP_095205)	34.146	3.54e-09	50.8	Probable Virulence Factor	XP_421303.2	36.585	6.58e-08	51.2	Gallus gallus	Host Homologue	sel1_repeat_family_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	LIPO	0.834403	Adhesin	NON-ANTIGEN
WP_223810374	COG4594	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	32844.87	7.4632	0.252	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.710612	Adhesin	NON-ANTIGEN
WP_223810377	COG2959	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	1	0	1	0	1	0	DEG10550146	28.808	7.24e-22	96.7	Essential	48016.79	4.4315	0.573	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	uroporphyrinogen-III_C-methyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.439912	Non-Adhesin	NON-ANTIGEN
WP_223810385	COG0823	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	SP	0	0	1	0	0	1	DEG10200393	31.075	8.19e-54	184	Essential	45887.85	6.8876	0.094	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Tol-Pal_system_beta_propeller_repeat_protein_TolB_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.522473	Non-Adhesin	ANTIGEN
WP_223810395	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10550219	30.464	1.52e-08	54.3	Essential	30789.7	9.8968	0.073	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transferrin-binding_protein-like_solute_binding_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.771679	Adhesin	ANTIGEN
WP_223810397	COG2378	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16778.32	9.3315	0.445	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	HTH_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.283065	Non-Adhesin	NON-ANTIGEN
WP_223810410	-	-	-	-	-	SP	0	0	1	0	0	1	DEG10050511	40.625	2.94e-13	58.2	Essential	7811.01	6.9169	0.144	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.535754	Non-Adhesin	NON-ANTIGEN
WP_233570699	COG0561	HR	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680202	27.481	1.62e-09	56.6	Essential	30740.42	6.2989	0.481	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Cof-type_HAD-IIB_family_hydrolase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.504072	Non-Adhesin	NON-ANTIGEN
WP_233570732	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	2686.95	6.9659	0.0570000000000001	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	leader_peptide_SpeFL_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	ANTIGEN
WP_233570733	-	-	-	-	-	BETA	0	3	2	4	0	1	-	-	-	-	Non Essential	7330.09	6.224	0.094	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	opacity_family_porin_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.468175	Non-Adhesin	ANTIGEN
WP_235356528	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10050443	30.447	6.95e-52	177	Essential	40768.57	9.9234000000000009	0.178	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	multidrug_effflux_MFS_transporter_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.44734	Non-Adhesin	NON-ANTIGEN
WP_235356535	cl46455	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12323.06	7.0493	0.49	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	FMN-binding_negative_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.466127	Non-Adhesin	NON-ANTIGEN
WP_238544406	COG1309	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	24780.71	10.2749	0.33	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nucleoid_occlusion_factor_SlmA_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.27479	Non-Adhesin	NON-ANTIGEN
WP_238544414	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	15530.04	8.9673	0.147	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	WYL_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.376304	Non-Adhesin	NON-ANTIGEN
WP_241431794	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	17193.75	10.4704	0.334	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.557489	Non-Adhesin	NON-ANTIGEN
WP_242504211	COG2390	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10560301	28.889	1.05e-32	122	Essential	34705.5	8.0295	0.304	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_LsrR_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.322277	Non-Adhesin	NON-ANTIGEN
WP_242504212	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	45426.18	9.8488	0.364	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.350767	Non-Adhesin	NON-ANTIGEN
WP_242504960	COG3203	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	BETA	0	8	7	14	0	1	-	-	-	-	Non Essential	35635.69	9.5296	0.107	> 8	< 50 kDa	VFG000336(gb|NP_438308)	28.426	6.71e-09	53.5	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	porin_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.797809	Adhesin	ANTIGEN
WP_242504961	COG2194	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	0	0	1	0	0	0	DEG10550548	30.645	2.2e-08	52.8	Essential	23777.8	6.2648	0.441	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sulfatase-like_hydrolase/transferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.725296	Adhesin	NON-ANTIGEN
WP_242504962	COG1368	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	1	0	2	0	2	0	-	-	-	-	Non Essential	18832.8	8.2482	0.19	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.479712	Non-Adhesin	NON-ANTIGEN
WP_242504963	COG0675	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	33388.81	10.65	0.732	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transposase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.534067	Non-Adhesin	NON-ANTIGEN
WP_242504964	COG0675	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9618.82	7.0575	0.39	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transposase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.530244	Non-Adhesin	NON-ANTIGEN
WP_242504965	COG0465	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	TM	1	0	1	0	1	0	DEG10250396	33.778	3.31e-31	128	Essential	68100.86	5.3798	0.438	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_004942053.1	31.186	1.83e-29	121	Gallus gallus	Host Homologue	ATP-dependent_zinc_metalloprotease_FtsH_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.251521	Non-Adhesin	NON-ANTIGEN
WP_242504966	COG1073	T	T	CELLULAR_PROCESSES_AND_SIGNALING	Signal_transduction_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	28721	5.1536	0.546	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alpha/beta_hydrolase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.54226	Non-Adhesin	NON-ANTIGEN
WP_242504967	COG1129	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680149	27.477	1.53e-24	101	Essential	28765.53	5.2364	0.501	< 8	< 50 kDa	VFG002181(gb|NP_816132)	27.228	1.73e-08	51.6	Probable Virulence Factor	XP_004942163.1	25.131	8.59e-07	50.8	Gallus gallus	Host Homologue	ATP-binding_cassette_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.283764	Non-Adhesin	NON-ANTIGEN
WP_242504968	COG1129	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10680149	32.83	8.67e-41	147	Essential	29324.27	6.8692	0.413	< 8	< 50 kDa	VFG009570(gb|NP_215864)	25.103	9.13e-08	50.1	Probable Virulence Factor	NP_001239009.1	26.724	1.7e-06	50.4	Gallus gallus	Host Homologue	ATP-binding_cassette_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.350158	Non-Adhesin	NON-ANTIGEN
WP_242504969	cl46388	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	7577.53	3.7006	0.951	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.441441	Non-Adhesin	NON-ANTIGEN
WP_242504970	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	5385.95	4.2195	0.719	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	NON-ANTIGEN
WP_242504971	cl46388	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	8465.62	4.4286	0.754	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phage_GP46_family_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.758112	Adhesin	NON-ANTIGEN
WP_242504972	COG4387	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16352.84	5.706	0.522	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1320_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.308715	Non-Adhesin	NON-ANTIGEN
WP_242504973	COG0385	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	TM	5	0	5	0	9	0	-	-	-	-	Non Essential	29584.74	8.9281	0.199	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_001233594.2	27.419	2.07e-09	58.5	Gallus gallus	Host Homologue	bile_acid:sodium_symporter_family_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.350143	Non-Adhesin	NON-ANTIGEN
WP_242504974	COG2814	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	8	0	7	0	14	0	DEG10570246	28.846	4.41e-24	104	Essential	55463.38	6.2251	0.333	< 8	50-100 kDa	VFG045330(gb|YP_095353)	25.17	2.66e-09	55.8	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DHA2_family_efflux_MFS_transporter_permease_subunit_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.438308	Non-Adhesin	NON-ANTIGEN
WP_242504975	COG2831	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	BETA	0	7	6	12	0	1	DEG10560469	26.223	2.01e-44	164	Essential	58612.18	9.5036	0.136	> 8	50-100 kDa	VFG001272(gb|NP_880575)	25.714	8.68e-29	117	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	ShlB/FhaC/HecB_family_hemolysin_secretion/activation_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.433474	Non-Adhesin	ANTIGEN
WP_242504976	COG3561	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	GLOB	1	0	0	0	0	0	DEG10050516	68.468	2.5e-53	168	Essential	22731.7	6.6354	0.507	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	antA/AntB_antirepressor_family_protein_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.518361	Non-Adhesin	NON-ANTIGEN
WP_242504977	COG0286	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22168.71	7.0826	0.327	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	SAM-dependent_DNA_methyltransferase_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.558444	Non-Adhesin	NON-ANTIGEN
WP_242504978	COG0471	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	3	0	3	0	5	0	-	-	-	-	Non Essential	25840.09	7.3813	0.345	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_416360.3	29.114	9.06e-08	53.5	Gallus gallus	Host Homologue	anion_permease_[Avibacterium_paragallinarum]	GCF_004212355.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.597047	Non-Adhesin	NON-ANTIGEN
