ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	VF_ID	VFCID	VFcategory	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult	Host_Homologue_Result_All	Type_of_Protein2
WP_336368751	COG0471	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	TM	6	0	7	0	12	0	DEG10320083	34.211	9.28e-23	100	Essential	67999.42	9.1178	0.298	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_425404.4	36.264	6.12e-06	51.2	Gallus gallus	Host Homologue	SLC13_family_permease_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.513996	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368752	COG3307	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	5	0	4	0	8	0	DEG10050318	38.71	5.48e-59	192	Essential	31721.58	9.1558	0.152	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	O-antigen_ligase_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.55122	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368753	COG0506	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	25597.58	6.4863	0.467	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	proline_dehydrogenase_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.332258	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368754	COG2056	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	7	0	12	0	DEG10470362	52.455	1.57e-156	449	Essential	47583.74	6.7605	0.277	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Na+/H+_antiporter_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.506965	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368755	COG0327	H	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	27597.34	5.5339	0.535	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	Nif3-like_dinuclear_metal_center_hexameric_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.541634	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368756	COG0654	HC	H	METABOLISM	Coenzyme_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10240147	28.571	6.45e-24	101	Essential	43447.37	8.8589	0.297	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_421257.5	29.048	6.22e-51	178	Gallus gallus	Host Homologue	FAD-dependent_oxidoreductase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.579642	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368757	COG0604	CR	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10300035	25.378	1.9e-24	100	Essential	35792.51	5.3969	0.509	< 8	< 50 kDa	VFG029838(gb|WP_015304256)	27.329	5.91e-24	102	Probable Virulence Factor	VFG029838	VFC0258	Immune modulation	NP_990486.3	30.154	4.94e-23	102	Gallus gallus	Host Homologue	NAD(P)H-quinone_oxidoreductase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.615487	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368758	-	-	-	-	-	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	26951.39	10.2267	0.237	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.39957	Non-Adhesin	ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368759	COG4292	S	S	POORLY_CHARACTERIZED	Function_unknown	TM	7	0	6	0	12	0	-	-	-	-	Non Essential	46762.78	6.7185	0.607	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	low_temperature_requirement_protein_A,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.492994	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368760	COG3022	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10340428	32.955	1.56e-42	145	Essential	29449.75	6.3487	0.56	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	peroxide_stress_protein_YaaA_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.354539	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368761	COG0557	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10110224	64.901	0	1039	Essential	91201.37	9.485	0.297	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025009193.2	30.841	1.37e-31	134	Gallus gallus	Host Homologue	ribonuclease_R_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.231182	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368762	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	126002.13	7.2271	0.277	< 8	> 100 kDa	VFG036032(gb|WP_000554175)	25.966	3.98e-21	100	Probable Virulence Factor	VFG036032	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	hemagglutinin_repeat-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.51779	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368763	-	-	-	-	-	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	52634.95	6.7493	0.19	< 8	50-100 kDa	VFG036033(gb|WP_000554170)	29.183	2.39e-28	119	Probable Virulence Factor	VFG036033	VFC0086	Effector delivery system	-	-	-	-	Gallus gallus	Non Host Homologue	hemagglutinin_repeat-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.764641	Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368764	COG3423	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	9911.27	10.2627	0.339	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.308344	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368765	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10050544	51.899	2.32e-20	82.4	Essential	8702.09	9.0042	0.084	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DNA-binding_protein,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.489146	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368766	COG2189	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10550215	39.243	7.34e-90	289	Essential	68564.75	5.0035	0.523	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	site-specific_DNA-methyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.435967	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368767	COG0439	I	I	METABOLISM	Lipid_transport_and_metabolism	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	45998.13	6.1976	0.489	< 8	< 50 kDa	VFG044179(gb|WP_005477486)	27.041	5.57e-07	51.2	Probable Virulence Factor	VFG044179	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	ATP-grasp_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.441562	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368768	COG1566	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	TM	1	0	1	0	1	0	DEG10550044	26.097	4.55e-34	130	Essential	48108.22	6.3283	0.34	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	HlyD_family_efflux_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.440235	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_336368769	COG0424	Q	Q	METABOLISM	Secondary_metabolites_biosynthesis,_transport_and_catabolism	GLOB	1	0	0	0	0	0	DEG10500206	26.404	3.24e-11	58.9	Essential	21786.16	5.1662	0.613	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_004938504.1	33.862	7.26e-25	102	Gallus gallus	Host Homologue	Maf_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.5156	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368770	COG1858	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	DEG10560450	48.796	1.54e-148	431	Essential	53074.29	5.7136	0.423	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	cytochrome-c_peroxidase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.72691	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368771	COG4988	CO	C	METABOLISM	Energy_production_and_conversion	TM	4	0	3	0	6	0	DEG10640272	30.769	1.16e-23	100	Essential	65219.37	8.5949	0.374	> 8	50-100 kDa	VFG026717(gb|YP_007961261)	37.333	1.17e-24	100	Probable Virulence Factor	VFG026717	VFC0272	Nutritional/Metabolic factor	XP_015151012.1	29.289	2.89e-21	100	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein/permease_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.464244	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368772	COG2377	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10050254	61.644	4.16e-131	376	Essential	31153.41	5.9096	0.356	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	anhydro-N-acetylmuramic_acid_kinase,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.717805	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368773	COG1207	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10430452	59.829	2.08e-44	150	Essential	49544.52	5.9809	0.445	< 8	< 50 kDa	VFG047253(gb|WP_011648596)	50.998	1.06e-162	466	Probable Virulence Factor	VFG047253	VFC0258	Immune modulation	-	-	-	-	Gallus gallus	Non Host Homologue	bifunctional_UDP-N-acetylglucosamine_diphosphorylase/glucosamine-1-phosphate_N-acetyltransferase_GlmU_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.444831	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368774	COG0248	FT	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130380	44.125	1.25e-114	347	Essential	58248.75	7.3179	0.388	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	exopolyphosphatase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.280389	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368775	COG2911	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	1	0	1	0	1	0	DEG10430256	25.115	3.46e-59	222	Essential	143653.14	5.8001	0.279	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	translocation/assembly_module_TamB_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	OTHER	0.559379	Non-Adhesin	ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_336368776	COG1584	C	C	METABOLISM	Energy_production_and_conversion	TM	3	0	3	0	5	0	-	-	-	-	Non Essential	16876.94	5.7156	0.428	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	acetate_uptake_transporter,_partial_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.648759	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368777	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	12470.29	4.0746	0.937	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF2590_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.331529	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368778	COG5283	X	X	CELLULAR_PROCESSES_AND_SIGNALING	Mobilome:_prophages,_transposons	TM	1	0	1	0	1	0	-	-	-	-	Non Essential	75017.72	9.7217	0.167	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	phage_tail_tape_measure_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.637432	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	1 Alpha helix Transmembrane Step
WP_336368779	COG5484	S	S	POORLY_CHARACTERIZED	Function_unknown	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	69449.95	8.8472	0.356	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	terminase_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.37244	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368780	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6148.03	9.0934	0.22	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.488898	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368781	COG3119	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270115	25.786	2.03e-10	62.8	Essential	57165.94	5.5347	0.53	< 8	50-100 kDa	VFG001444(gb|AAG10151)	25.062	1.41e-17	85.1	Probable Virulence Factor	VFG001444	VFC0083	Invasion	NP_001186488.1	25.377	1.9e-22	102	Gallus gallus	Host Homologue	sulfatase-like_hydrolase/transferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.445275	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368782	COG0591	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	4	0	3	0	6	0	-	-	-	-	Non Essential	24628.67	10.2281	0.29	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_025011000.1	31.343	1.91e-07	52.8	Gallus gallus	Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.40476	Non-Adhesin	NON-ANTIGEN	Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368783	COG0451	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	GLOB	1	0	0	0	0	0	DEG10530118	48.276	2.66e-101	299	Essential	34972.51	6.4918	0.377	< 8	< 50 kDa	VFG007659(gb|WP_011261022)	25.521	5e-07	50.4	Probable Virulence Factor	VFG007659	VFC0258	Immune modulation	XP_015149856.3	28.346	1.95e-06	50.4	Gallus gallus	Host Homologue	D-erythronate_dehydrogenase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.352505	Non-Adhesin	NON-ANTIGEN	Host Homologue	Secreted
WP_336368784	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	4493.24	4.2993	0.479	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	ANTIGEN	Non Host Homologue	Secreted
WP_336368785	COG4773	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	BETA	0	2	1	2	0	1	-	-	-	-	Non Essential	5756.45	8.4502	0.136	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	ANTIGEN	Non Host Homologue	Beta Barrel
WP_336368786	COG4773	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	BETA	0	12	11	22	0	1	-	-	-	-	Non Essential	75098.14	7.9049	0.162	< 8	50-100 kDa	VFG016102(gb|WP_011060690)	25.472	4.9e-24	107	Probable Virulence Factor	VFG016102	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	TonB-dependent_siderophore_receptor_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	OuterMembrane	Exposed	SP	0.783527	Adhesin	ANTIGEN	Non Host Homologue	Beta Barrel
WP_336368787	COG5266	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	0	0	1	0	0	0	DEG10050517	43.704	1.9e-72	224	Essential	35713.98	9.3624	0.203	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4198_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.46051	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368788	COG4594	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	32795.75	6.3345	0.291	< 8	< 50 kDa	VFG044209(gb|WP_000722819)	25.926	6.71e-20	87.8	Probable Virulence Factor	VFG044209	VFC0272	Nutritional/Metabolic factor	-	-	-	-	Gallus gallus	Non Host Homologue	ABC_transporter_substrate-binding_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	SP	0.75355	Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368789	COG1651	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	26648.39	4.6735	0.744	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	thiol:disulfide_interchange_protein_DsbA/DsbL_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.549353	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368790	COG0608	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10460219	35.391	1.52e-61	213	Essential	63531.08	5.4015	0.574	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	single-stranded-DNA-specific_exonuclease_RecJ_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.282181	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368791	COG0216	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10340132	29.565	3.68e-44	155	Essential	41065.77	4.4086	0.856	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_004938724.4	38.916	1.54e-37	141	Gallus gallus	Host Homologue	peptide_chain_release_factor_2_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.234398	Non-Adhesin	ANTIGEN	Host Homologue	Secreted
WP_336368792	COG4591	M	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	3	0	2	0	4	0	-	-	-	-	Non Essential	41581.13	9.8683	0.276	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	FtsX-like_permease_family_protein_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.435375	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	2 or more Alpha helix Transmembrane Steps
WP_336368793	COG0732	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	46847.26	5.2934	0.464	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	restriction_endonuclease_subunit_S_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.35425	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368794	COG0732	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	18653.3	5.2813	0.334	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	restriction_endonuclease_subunit_S_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.558373	Non-Adhesin	NON-ANTIGEN	Non Host Homologue	Secreted
WP_336368795	COG1882	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10180399	76.562	2.5e-27	107	Essential	86504.22	6.0397	0.493	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	-	-	-	Gallus gallus	Non Host Homologue	formate_C-acetyltransferase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.36972	Non-Adhesin	ANTIGEN	Non Host Homologue	Secreted
WP_336368796	COG2017	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10230215	33.526	7.89e-57	188	Essential	39917.75	7.2242	0.318	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	XP_423931.6	37.77	7.38e-46	160	Gallus gallus	Host Homologue	galactose-1-epimerase_[Avibacterium_paragallinarum]	GCF_037080095.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.825433	Adhesin	ANTIGEN	Host Homologue	Secreted
