ID	COG_ID	COG_categories	COG	General_Functional_Category	COG_category_description	Type_of_Protein	Inside_cell_or_cytosol	Periplasm	Outside_cell	Beta_sheet_TM	Alpha_helix_TM	SignalPeptideNumber	Essential.Homologue	Essential.IdentityPercent	Essential.Evalue	Essential.Bitscore	EssentialProtein	MW	Isoelectric_Point	Inclussion_Bodies_Probability	Isoelectric_Point2	MW2	Virulence.Homologue	Virulence.IdentityPercent	Virulence.Evalue	Virulence.Bitscore	VirulenceFactor	Host.Homologue	Host.IdentityPercent	Host.Evalue	Host.Bitscore	Host	Host_Homologue_Result	Description	Strain	Genus	Gram_Stain	Bacteria	SubcellularLocalization	Exposition	SignalPeptide	AdhesinProbability	AdhesinProbability2	AntigenicityResult
WP_136711612	COG1015	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10140102	37.255	2.99e-37	134	Essential	28125.76	4.9504	0.448	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	phosphopentomutase,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.371566	Non-Adhesin	ANTIGEN
WP_136711613	COG0326	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10260005	78.132	0	714	Essential	50371.84	5.3019	0.637	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015139110.1	45.161	5.47e-57	201	Gallus gallus	Host Homologue	molecular_chaperone_HtpG,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.308221	Non-Adhesin	NON-ANTIGEN
WP_136711614	COG0028	EH	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270028	25.41	6.76e-28	115	Essential	45145.9	6.9993	0.318	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_025001531.1	37.423	9.5e-25	107	Gallus gallus	Host Homologue	biosynthetic-type_acetolactate_synthase_large_subunit,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.423409	Non-Adhesin	NON-ANTIGEN
WP_136711615	COG1757	C	C	METABOLISM	Energy_production_and_conversion	TM	6	0	6	0	11	0	DEG10030235	55.533	0	540	Essential	54293.25	7.1142	0.376	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Na+/H+_antiporter_NhaC_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.523155	Non-Adhesin	NON-ANTIGEN
WP_136711616	COG4776	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10060085	27.347	6.42e-34	136	Essential	65362.99	4.7841	0.75	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_015146948.2	27.792	2.44e-22	103	Gallus gallus	Host Homologue	exoribonuclease_II,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.243629	Non-Adhesin	NON-ANTIGEN
WP_136711617	COG0284	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10130271	59.375	2.5e-45	146	Essential	14662.05	4.8942	0.688	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	orotidine-5'-phosphate_decarboxylase,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.448297	Non-Adhesin	NON-ANTIGEN
WP_136711618	COG0440	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10100484	43.949	1.5e-39	131	Essential	18335.2	5.8453	0.551	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acetolactate_synthase_small_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.321041	Non-Adhesin	NON-ANTIGEN
WP_136711619	COG0041	F	F	METABOLISM	Nucleotide_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10500321	51.145	7.86e-31	107	Essential	14384.69	8.6441	0.203	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	5-(carboxyamino)imidazole_ribonucleotide_mutase,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.346774	Non-Adhesin	ANTIGEN
WP_136711620	COG0790	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	GLOB	0	0	1	0	0	0	DEG10450327	35.065	2.24e-08	50.8	Essential	15218.06	5.2451	0.684	< 8	< 50 kDa	VFG010515(gb|YP_095205)	48.387	6.26e-31	112	Probable Virulence Factor	XP_025005823.1	31.783	3.07e-08	52.4	Gallus gallus	Host Homologue	sel1_repeat_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	OTHER	0.597073	Non-Adhesin	NON-ANTIGEN
WP_136711621	COG0188	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	DEG10240181	57.534	0	1011	Essential	98192.63	4.727	0.666	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	NP_990122.1	25.061	2.05e-14	79.3	Gallus gallus	Host Homologue	DNA_topoisomerase_(ATP-hydrolyzing)_subunit_A_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.33181	Non-Adhesin	NON-ANTIGEN
WP_136711623	COG0532	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10600263	82.441	0	1025	Essential	64659.13	4.8802	0.671	< 8	50-100 kDa	VFG046465(gb|YP_169203.1)	37.795	3.29e-12	65.5	Probable Virulence Factor	NP_001033585.1	26.297	2.19e-28	122	Gallus gallus	Host Homologue	translation_initiation_factor_IF-2,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.26208	Non-Adhesin	NON-ANTIGEN
WP_136711624	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	16455.95	6.8619	0.302	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	KilA-N_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.342507	Non-Adhesin	NON-ANTIGEN
WP_136711625	COG1879	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	0	0	1	0	0	0	DEG10570349	35.749	3.49e-32	118	Essential	23822.35	6.7383	0.356	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	substrate-binding_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.433002	Non-Adhesin	NON-ANTIGEN
WP_136711626	COG1129	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10180596	40.667	1.8e-28	108	Essential	16845.67	9.3341	0.186	> 8	< 50 kDa	VFG046680(gb|YP_169800.1)	34.884	1.8e-10	55.1	Probable Virulence Factor	XP_414701.5	30.189	3.1e-07	50.1	Gallus gallus	Host Homologue	ATP-binding_cassette_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.447757	Non-Adhesin	NON-ANTIGEN
WP_136711627	COG3043	CP	C	METABOLISM	Energy_production_and_conversion	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	15003.97	6.9467	0.143	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	nitrate_reductase_cytochrome_c-type_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	SP	0.626913	Non-Adhesin	ANTIGEN
WP_136711628	COG0348	C	C	METABOLISM	Energy_production_and_conversion	TM	3	0	2	0	4	0	DEG10110130	57.295	2.6e-126	360	Essential	32008.85	8.7969	0.144	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	quinol_dehydrogenase_ferredoxin_subunit_NapH_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.298621	Non-Adhesin	NON-ANTIGEN
WP_136711629	COG0694	O	O	CELLULAR_PROCESSES_AND_SIGNALING	Posttranslational_modification,_protein_turnover,_chaperones	GLOB	1	0	0	0	0	0	DEG10440065	44.872	6.5e-43	139	Essential	17598.74	4.1504	0.876	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Fe-S_biogenesis_protein_NfuA,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.41186	Non-Adhesin	NON-ANTIGEN
WP_136711630	COG0672	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	TM	4	0	4	0	7	0	-	-	-	-	Non Essential	53953.53	5.1696	0.505	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	FTR1_family_iron_permease,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.601312	Non-Adhesin	NON-ANTIGEN
WP_136711631	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	58492.49	5.179	0.697	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	YjjI_family_glycine_radical_enzyme_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.303519	Non-Adhesin	NON-ANTIGEN
WP_136711632	COG1952	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	DEG10290013	59.69	1.14e-57	177	Essential	19171.7	3.8914	0.955	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	protein-export_chaperone_SecB_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.396158	Non-Adhesin	NON-ANTIGEN
WP_136711633	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	10125.22	4.3684	0.685	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.538449	Non-Adhesin	NON-ANTIGEN
WP_136711634	COG1115	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	6	0	6	0	11	0	DEG10110061	30	1.81e-37	142	Essential	52078.29	8.6034	0.217	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	alanine:cation_symporter_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.393274	Non-Adhesin	NON-ANTIGEN
WP_136711635	COG2333	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	34123.97	9.0457	0.087	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.795791	Adhesin	ANTIGEN
WP_136711636	COG2333	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	13095.2	9.3177	0.209	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.350767	Non-Adhesin	NON-ANTIGEN
WP_136711637	COG0790	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	DEG10110032	29.885	8.4e-08	50.4	Essential	21300.03	4.8188	0.531	< 8	< 50 kDa	VFG001883(gb|YP_096644)	33.333	1.71e-08	50.4	Probable Virulence Factor	XP_421303.2	39.326	1.21e-07	52	Gallus gallus	Host Homologue	sel1_repeat_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Extracellular	Exposed	SP	0.591068	Non-Adhesin	NON-ANTIGEN
WP_136711638	COG0547	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10250424	42.188	2.43e-38	137	Essential	28154.27	7.0638	0.359	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	anthranilate_phosphoribosyltransferase,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.47883	Non-Adhesin	NON-ANTIGEN
WP_136711639	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	14166.88	4.8432	0.709	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF4376_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.669034	Non-Adhesin	NON-ANTIGEN
WP_136711640	COG0338	L	L	INFORMATION_STORAGE_AND_PROCESSING	Replication,_recombination_and_repair	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	32840.68	9.0429	0.257	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.520083	Non-Adhesin	ANTIGEN
WP_136711641	cl11540	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	4694.75	10.3379	0.793	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	Com_family_DNA-binding_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	-	Unknown	ANTIGEN
WP_136711642	COG0195	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10500268	30.216	2.93e-34	127	Essential	32189.78	4.7243	0.695	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcription_termination_factor_NusA,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.320873	Non-Adhesin	NON-ANTIGEN
WP_136711643	COG1487	V	V	CELLULAR_PROCESSES_AND_SIGNALING	Defense_mechanisms	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	11039.94	6.9752	0.485	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	PIN_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.573231	Non-Adhesin	NON-ANTIGEN
WP_136711644	COG3119	P	P	METABOLISM	Inorganic_ion_transport_and_metabolism	GLOB	0	0	1	0	0	0	-	-	-	-	Non Essential	55912.49	6.4455	0.252	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_025002399.1	34.653	6.1e-06	50.1	Gallus gallus	Host Homologue	sulfatase_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.337836	Non-Adhesin	NON-ANTIGEN
WP_136711645	COG4980	R	R	POORLY_CHARACTERIZED	General_function_prediction_only	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	11059.8	4.9627	0.918	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	LIPO	0.761161	Adhesin	ANTIGEN
WP_136711646	-	-	-	-	-	SP	0	0	1	0	0	1	-	-	-	-	Non Essential	6649.82	10.1587	0.661	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.54746	Non-Adhesin	NON-ANTIGEN
WP_136711647	COG0786	E	E	METABOLISM	Amino_acid_transport_and_metabolism	TM	5	0	6	0	10	0	-	-	-	-	Non Essential	43381.5	7.7456	0.36	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	sodium/glutamate_symporter_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.477318	Non-Adhesin	NON-ANTIGEN
WP_136711648	COG0681	U	U	CELLULAR_PROCESSES_AND_SIGNALING	Intracellular_trafficking,_secretion,_and_vesicular_transport	TM	2	0	2	0	3	0	DEG10410285	33.725	3.29e-36	130	Essential	39420.21	7.0317	0.287	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	signal_peptidase_I_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.470191	Non-Adhesin	NON-ANTIGEN
WP_136711649	COG0557	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10110224	65.722	0	1033	Essential	87700.19	8.004	0.428	> 8	50-100 kDa	-	-	-	-	Non Virulence Factor	XP_025009193.1	30.841	2.62e-31	132	Gallus gallus	Host Homologue	ribonuclease_R_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.225039	Non-Adhesin	NON-ANTIGEN
WP_136711650	COG0074	C	C	METABOLISM	Energy_production_and_conversion	GLOB	1	0	0	0	0	0	DEG10560321	38.627	9.59e-105	323	Essential	55388.75	6.1151	0.317	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	acyl-CoA_synthetase_FdrA_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.365093	Non-Adhesin	NON-ANTIGEN
WP_136711651	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	50953.76	6.4955	0.268	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	DUF1116_domain-containing_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.574045	Non-Adhesin	NON-ANTIGEN
WP_136711652	COG1132	MV	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	4	0	3	0	6	0	DEG10680303	31.224	4.78e-23	100	Essential	68339.34	7.6849	0.409	< 8	50-100 kDa	VFG001266(gb|NP_252912)	32.4	1.86e-24	104	Probable Virulence Factor	XP_025010870.1	29.167	4.04e-22	102	Gallus gallus	Host Homologue	ABC_transporter_ATP-binding_protein/permease_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.410519	Non-Adhesin	NON-ANTIGEN
WP_136711653	COG0070	E	E	METABOLISM	Amino_acid_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10270676	42.098	0	1191	Essential	163998.83	6.7444	0.299	< 8	> 100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	glutamate_synthase_large_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.293464	Non-Adhesin	NON-ANTIGEN
WP_136711654	COG0621	J	J	INFORMATION_STORAGE_AND_PROCESSING	Translation,_ribosomal_structure_and_biogenesis	GLOB	1	0	0	0	0	0	DEG10310129	25.543	1.04e-27	113	Essential	49540.7	4.7927	0.627	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	XP_015152078.1	29.08	1.05e-32	130	Gallus gallus	Host Homologue	30S_ribosomal_protein_S12_methylthiotransferase_RimO_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.326273	Non-Adhesin	NON-ANTIGEN
WP_136711655	COG1061	KL	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	95992.02	6.1027	0.581	< 8	50-100 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	GIY-YIG_nuclease_family_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.291752	Non-Adhesin	NON-ANTIGEN
WP_136711656	-	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	24232.11	4.292	0.717	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	hypothetical_protein_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.414282	Non-Adhesin	ANTIGEN
WP_136711657	-	-	-	-	-	GLOB	1	0	0	0	0	0	DEG10390084	44.231	4.29e-35	127	Essential	20589.44	5.2419	0.577	< 8	< 50 kDa	VFG006717(gb|NP_465159)	60.656	3.32e-74	236	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	aldehyde_dehydrogenase_family_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.705251	Adhesin	NON-ANTIGEN
WP_136711658	COG1879	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	0	0	1	0	0	0	DEG10570349	32.99	5.93e-11	56.2	Essential	9804.32	4.9223	0.466	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	substrate-binding_domain-containing_protein,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Periplasmic	Inside the cell	OTHER	0.581574	Non-Adhesin	ANTIGEN
WP_136711659	COG0524	G	G	METABOLISM	Carbohydrate_transport_and_metabolism	GLOB	1	0	0	0	0	0	DEG10200119	37.71	2.91e-44	152	Essential	31237.62	6.1412	0.445	< 8	< 50 kDa	VFG000331(gb|NP_439675)	26.95	3.45e-08	51.2	Probable Virulence Factor	XP_015139298.1	32.66	3.38e-39	140	Gallus gallus	Host Homologue	ribokinase,_partial_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.707693	Adhesin	NON-ANTIGEN
WP_136711660	cl46529	-	-	-	-	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	6958.92	9.7306	0.232	> 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	type_II_toxin-antitoxin_system_Phd/YefM_family_antitoxin_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.483845	Non-Adhesin	ANTIGEN
WP_136711661	COG0782	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	DEG10050182	87.975	1.69e-102	290	Essential	18460.85	6.4969	0.467	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	transcription_elongation_factor_GreB_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Cytoplasmic	Inside the cell	OTHER	0.395593	Non-Adhesin	NON-ANTIGEN
WP_136711662	COG1309	K	K	INFORMATION_STORAGE_AND_PROCESSING	Transcription	GLOB	1	0	0	0	0	0	-	-	-	-	Non Essential	22574.02	6.7519	0.609	< 8	< 50 kDa	-	-	-	-	Non Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	TetR/AcrR_family_transcriptional_regulator_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	Unknown	Unknown	OTHER	0.296309	Non-Adhesin	NON-ANTIGEN
WP_136711663	COG0845	MV	M	CELLULAR_PROCESSES_AND_SIGNALING	Cell_wall/membrane/envelope_biogenesis	TM	1	0	1	0	1	0	DEG10350199	25.763	9.59e-07	50.1	Essential	44396.09	9.6291	0.29	> 8	< 50 kDa	VFG036974(gb|NP_274719)	27.099	4.52e-15	73.6	Probable Virulence Factor	-	-	-	-	Gallus gallus	Non Host Homologue	efflux_RND_transporter_periplasmic_adaptor_subunit_[Avibacterium_paragallinarum]	GCF_004931865.1	Avibacterium	Negative	Avibacterium_paragallinarum	CytoplasmicMembrane	Inside the cell	OTHER	0.700017	Adhesin	NON-ANTIGEN
